stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
473d,Konak 2,,37.748175,32.4991666,,
474a,17159. Sk,,37.7358,32.4968834,,
474d,17159. Sk,,37.7356167,32.496875,,
475a,Elmalık,,37.72485,32.493725,,
475d,Elmalık,,37.7246917,32.4936834,,
476a,17192. Sk,,37.7087917,32.4885583,,
476d,17192. Sk,,37.7085917,32.4884584,,
477a,Boyalı Cami,,37.68235,32.46845,,
478a,Sefaköy,,37.7795167,32.5039667,,
478d,Sefaköy,,37.779625,32.5036584,,
479a,Teslim,,37.7845084,32.5071083,,
479d,Teslim,,37.7846083,32.5067083,,
47a,Fidanlık,,37.855183,32.42765,,
47d,Fidanlık,,37.855589,32.427931,,
480a,Kapak,,37.7887667,32.5083867,,
480d,Kapak,,37.7887834,32.5080834,,
481a,Kanat,,37.7907916,32.51015,,
481d,Kanat,,37.7908833,32.5101833,,
482a,Üçgün,,37.793512,32.512664,,
482d,Üçgün,,37.793419,32.512428,,
483a,Akbalık,,37.7961083,32.510825,,
483d,Akbalık,,37.79625,32.5107833,,
484a,Elvan Cami,,37.79985,32.5107,,
484d,Elvan Cami,,37.7998833,32.5107,,
485a,Altıoklar İlkokulu,,37.7986334,32.5064834,,
485d,Altıoklar İlkokulu,,37.798525,32.5063166,,
486a,Sarıca,,37.7974417,32.50365,,
486d,Sarıca,,37.7973834,32.5035667,,
487a,Takat,,37.8130167,32.4970917,,
487d,Takat,,37.8130083,32.4970583,,
488a,Bahri,,37.810625,32.4962417,,
488d,Bahri,,37.8106416,32.496225,,
489a,Muhabbet,,37.80834,32.494779,,
489d,Muhabbet,,37.808397,32.494871,,
48a,Çınaraltı,,37.853408,32.423325,,
48d,Çınaraltı,,37.8534917,32.4232583,,
491a,Bozören 1,,37.8036834,32.491325,,
491d,Bozören 1,,37.8037417,32.4913083,,
492a,Abdikale,,37.800185,32.491963,,
492d,Abdikale,,37.800281,32.492011,,
493a,Çevikler,,37.799075,32.4941167,,
493d,Çevikler,,37.79905,32.4941,,
494a,Kaş Alantepe Cami,,37.7977833,32.4962417,,
494d,Kaş Alantepe Cami,,37.7978417,32.496275,,
495a,Binyaprak,,37.7957834,32.4953917,,
495d,Binyaprak,,37.795825,32.4953917,,
496a,Akşam Güneşi,,37.7932417,32.4943583,,
496d,Akşam Güneşi,,37.7932833,32.4943583,,
497a,Yaylapınar Fatih Cami,,37.7914833,32.4934167,,
497d,Yaylapınar Fatih Cami,,37.7915834,32.4933833,,
498a,Gelir,,37.7888333,32.4922666,,
498d,Gelir,,37.7889,32.4922666,,
499a,Hasköy,,37.7840333,32.4920167,,
499d,Hasköy,,37.7841333,32.4920334,,
49a,Sahibi Atalar,,37.8515583,32.4213217,,
49d,Sahibi Atalar,,37.851575,32.421275,,
4a,Ulaş Baba,,37.879525,32.49253,,
4d,Ulaş Baba,,37.879625,32.49273,,
500a,Pelit Köy,,37.7805083,32.4917917,,
500d,Pelit Köy,,37.780575,32.4918083,,
501a,Alantepe,,37.7794417,32.4883,,
501d,Alantepe,,37.7795833,32.4883334,,
502a,Billur,,37.776125,32.495425,,
502d,Billur,,37.7760667,32.49545,,
503a,Karatepe 1,,37.7772667,32.4919,,
503d,Karatepe 1,,37.7772166,32.491875,,
504a,Çamköy,,37.7789583,32.4876083,,
504d,Çamköy,,37.7790583,32.487475,,
505a,Aslantaş,,37.7817583,32.4857083,,
505d,Aslantaş,,37.781825,32.4856083,,
506a,Sümbül,,37.7844083,32.4836917,,
506d,Sümbül,,37.7843833,32.483675,,
507a,Karatepe 4,,37.786775,32.4818417,,
507d,Karatepe 4,,37.7867583,32.481825,,
508a,Eşmesu,,37.7888417,32.480025,,
508d,Eşmesu,,37.7888,32.4799583,,
509a,Ayvaz,,37.7922167,32.4777667,,
509d,Ayvaz,,37.7921833,32.4776667,,
50a,Altınsaçan,,37.848325,32.4206584,,
50d,Altınsaçan,,37.8483917,32.420575,,
510a,Erginer,,37.793075,32.480775,,
510d,Erginer,,37.7931083,32.480775,,
511a,Kani,,37.795947,32.483503,,
511d,Kani,,37.796008,32.483439,,
512a,Çamoluk,,37.799575,32.4871417,,
512d,Çamoluk,,37.7996917,32.4872083,,
513a,Bozdere,,37.801675,32.489325,,
513d,Bozdere,,37.8017583,32.489375,,
514a,Çalıkdere,,37.8076833,32.4930417,,
514d,Çalıkdere,,37.8077833,32.4930333,,
515a,Veysel Karani Kuran Kursu,,37.8103,32.49414,,
515d,Veysel Karani Kuran Kursu,,37.81033,32.49409,,
516a,Alkonak,,37.81475,32.4959667,,
516d,Alkonak,,37.8147833,32.4959333,,
517a,Uhut Mezarlığı,,37.818106,32.4968,,
517d,Uhut Mezarlığı,,37.818119,32.496703,,
518a,Kanal Kuba Cami,,37.840192,32.543982,,
518d,Kanal Kuba Cami,,37.840338,32.543799,,
519a,Düden,,37.82097,32.488347,,
519d,Düden,,37.820866,32.488256,,
51a,Dört Okka Cami,,37.8451167,32.42025,,
51d,Dört Okka Cami,,37.8450833,32.4201333,,
520a,Yeşiloba,,37.821641,32.480977,,
520d,Yeşiloba,,37.821681,32.480843,,
521a,Erdemsu,,37.7894334,32.4881583,,
521d,Erdemsu,,37.78945,32.4881333,,
522a,Bozören 2,,37.7853583,32.4881583,,
522d,Bozören 2,,37.78535,32.488125,,
523a,Ayıran,,37.7827333,32.4878833,,
523d,Ayıran,,37.7827666,32.4878667,,
524a,Leylak,,37.7281833,32.4947917,,
524d,Leylak,,37.7283834,32.4947667,,
525a,Hayır,,37.8178417,32.5059833,,
525d,Hayır,,37.8178083,32.505875,,
526a,Mezitli,,37.8158083,32.508525,,
526d,Mezitli,,37.8157583,32.5084666,,
527a,Ballı,,37.8140583,32.5112583,,
527d,Ballı,,37.8140167,32.51115,,
528a,Babül,,37.810891,32.512241,,
528d,Babül,,37.810838,32.512176,,
529a,Topraklık Kerim Dede Cami,,37.865859,32.512643,,
52a,Çilek,,37.8424667,32.4208083,,
52d,Çilek,,37.84255,32.4206917,,
530a,Zeytin Dalı,,37.819525,32.5033833,,
530d,Zeytin Dalı,,37.819475,32.5033083,,
531d,Efrahim,,37.8103667,32.5110333,,
532a,Güner,,37.81033,32.507634,,
533a,Başkum,,37.80905,32.508236,,
534a,Ören,,37.821896,32.503288,,
534d,Ören,,37.821985,32.503252,,
535a,Baybal,,37.82848,32.490559,,
535d,Baybal,,37.828488,32.490451,,
536a,Renklidağ,,37.8040583,32.502975,,
536d,Renklidağ,,37.8041334,32.5030334,,
537a,Apaydın,,37.804849,32.508255,,
537d,Apaydın,,37.804915,32.508224,,
538a,Duygulu,,37.806704,32.511727,,
538d,Duygulu,,37.806727,32.51186,,
539a,Üzümcü Cami,,37.819204,32.553471,,
53a,Kardeş,,37.8401583,32.421875,,
53d,Kardeş,,37.8402417,32.4217083,,
540a,Ilgazdağı,,37.808472,32.515083,,
540d,Ilgazdağı,,37.808544,32.514874,,
541a,17288. Sk,,37.740628,32.413042,,
541d,17288. Sk,,37.740711,32.413047,,
542a,Akseki,,37.8282917,32.505575,,
542d,Akseki,,37.828375,32.5055417,,
543a,Bolu,,37.8249167,32.503925,,
543d,Bolu,,37.8249667,32.50385,,
544a,Yemişli,,37.8222333,32.5043,,
544d,Yemişli,,37.82215,32.5042167,,
545a,Söğütalan,,37.8227417,32.507175,,
545d,Söğütalan,,37.822625,32.5070333,,
546a,Yenidoğan,,37.8229417,32.5099,,
546d,Yenidoğan,,37.8228083,32.50955,,
547a,Fındıkçı,,37.8226417,32.5138,,
547d,Fındıkçı,,37.822675,32.5137417,,
548a,Mükerrem,,37.8225083,32.515925,,
548d,Mükerrem,,37.8224667,32.5158917,,
549a,Düzgün,,37.8199417,32.5166,,
54a,Hakyolu,,37.8725417,32.4792417,,
54d,Hakyolu,,37.8726917,32.4792083,,
550a,Gülgün,,37.818037,32.517144,,
550d,Gülgün,,37.818132,32.517154,,
551a,Zincirli,,37.818075,32.5141833,,
551d,Zincirli,,37.8181,32.514275,,
552a,Su Üstü,,37.8183333,32.5115166,,
552d,Su Üstü,,37.8183583,32.5116834,,
553a,Süleymaniye,,37.8176833,32.5088834,,
553d,Süleymaniye,,37.8177417,32.508975,,
554a,Akid,,37.821759,32.485456,,
554d,Akid,,37.821664,32.485429,,
555a,Çardakçılar,,37.8478,32.4956167,,
556a,Amasra,,37.849984,32.496463,,
556d,Amasra,,37.850156,32.496742,,
557a,Seyitgazi,,37.8504834,32.4981,,
557d,Seyitgazi,,37.8504834,32.498,,
558a,Zafer İlkokulu,,37.848108,32.499291,,
558d,Zafer İlkokulu,,37.847911,32.499291,,
55a,Sevilay,,37.87215,32.4723333,,
55d,Sevilay,,37.872267,32.472104,,
560a,Çobanbey,,37.844076,32.501104,,
560d,Çobanbey,,37.843951,32.50105,,
562a,Kozağaç Cd,,37.804355,32.4234,,
562d,Kozağaç Cd,,37.80442,32.423314,,
563a,Meram Fen Lisesi,,37.83675,32.5087333,,
563d,Meram Fen Lisesi,,37.83665,32.5087333,,
564a,Şehit Ahmet Erol,,37.8345333,32.511,,
564d,Şehit Ahmet Erol,,37.8344417,32.510975,,
565a,Doğan,,37.8315583,32.5118833,,
565d,Doğan,,37.8316417,32.5118167,,
566a,Kamışlı,,37.8311083,32.507875,,
566d,Kamışlı,,37.8310667,32.5079083,,
567a,17009. Sk,,37.7507496,32.5283851,,
567d,17009. Sk,,37.75077,32.52835,,
568a,Karaçayır,,37.8310417,32.5056666,,
568d,Karaçayır,,37.8310834,32.5056,,
569a,Dalaman,,37.8337666,32.50535,,
569d,Dalaman,,37.8337916,32.505275,,
56a,Hoca Ahmed Fakih Cami,,37.8722167,32.4683833,,
56d,Hoca Ahmed Fakih Cami,,37.87235,32.4684667,,
570a,Kubbeli,,37.8366333,32.50489,,
570d,Kubbeli,,37.8365167,32.5048333,,
571a,Tevfikiye Cami,,37.848925,32.503975,,
571d,Tevfikiye Cami,,37.84895,32.50395,,
572a,Ahmet Özcan,,37.84857,32.50376,,
572d,Ahmet Özcan,,37.84883,32.50378,,
574a,Artova,,37.827557,32.507653,,
574d,Artova,,37.827818,32.507761,,
576a,Alan Başı,,37.828434,32.514011,,
576d,Alan Başı,,37.828186,32.514247,,
577a,Altınyüzük 1,,37.840391,32.577686,,
577d,Altınyüzük 1,,37.840274,32.57774,,
578a,Altınyüzük 2,,37.837941,32.577176,,
578d,Altınyüzük 2,,37.837985,32.577112,,
579a,Çiğil,,37.845284,32.502557,,
579d,Çiğil,,37.845324,32.502434,,
57a,Mimar Yusuf,,37.8716166,32.4627667,,
57d,Mimar Yusuf,,37.8717333,32.4626333,,
580a,Argıthan,,37.84783,32.503378,,
580d,Argıthan,,37.847802,32.503303,,
581a,Edremit,,37.8486334,32.5015,,
581d,Edremit,,37.84885,32.50135,,
582a,Devletoğlu,,37.850372,32.50266,,
582d,Devletoğlu,,37.850434,32.502783,,
583a,Loras Dağı,,37.8517,32.5015917,,
583d,Loras Dağı,,37.8516917,32.5015083,,
584a,Bestekar,,37.8531417,32.499225,,
584d,Bestekar,,37.8530834,32.4990834,,
585d,Kıyıcı,,37.8623833,32.50317,,
586d,Yıldız,,37.8594917,32.50324,,
587a,Ataçelebi,,37.8599583,32.50212,,
588a,Uluırmak İlkokulu,,37.856825,32.50396,,
588d,Uluırmak İlkokulu,,37.856825,32.50384,,
58a,Ulusöz,,37.8709333,32.4589333,,
58d,Ulusöz,,37.871125,32.4593,,
590a,Küçükkavaklı,,37.851625,32.50662,,
590d,Küçükkavaklı,,37.851605,32.50649,,
591a,Emek,,37.8462083,32.50949,,
591d,Emek,,37.8461883,32.50939,,
592a,Hz. Ebubekir Cami,,37.843987,32.510545,,
592d,Hz. Ebubekir Cami,,37.843395,32.51074,,
593a,Kare,,37.8407,32.51205,,
593d,Kare,,37.8406417,32.51195,,
594a,Yücetaş,,37.8374833,32.5134584,,
594d,Yücetaş,,37.8372583,32.5133917,,
595a,Zengen,,37.8336917,32.515175,,
595d,Zengen,,37.833475,32.5150417,,
596a,Müşir,,37.829826,32.516086,,
596d,Müşir,,37.829891,32.516285,,
597a,Çevre Yolu 1,,37.8270584,32.5169917,,
597d,Çevre Yolu 1,,37.8271,32.5166167,,
598a,Doğanay,,37.8231917,32.5178417,,
598d,Doğanay,,37.822975,32.5175583,,
599a,Özkan,,37.820376,32.518522,,
599d,Özkan,,37.820374,32.518179,,
59a,Azamet,,37.8707667,32.4563333,,
59d,Azamet,,37.8709,32.4564,,
5a,Parsana,,37.8813084,32.49022,,
5d,Parsana,,37.8814333,32.49037,,
601a,Akyumak,,37.8159917,32.519525,,
601d,Akyumak,,37.8158417,32.5191917,,
602a,Hadimi Park,,37.812125,32.5204083,,
602d,Hadimi Park,,37.81205,32.5200667,,
603a,Ateşkes,,37.8079666,32.5212834,,
603d,Ateşkes,,37.8079834,32.5209416,,
604a,Eğridağ,,37.8043416,32.5217083,,
604d,Eğridağ,,37.80445,32.5220166,,
605a,Fatih Sultan Mehmet Cami,,37.8005167,32.5228417,,
605d,Fatih Sultan Mehmet Cami,,37.8003667,32.5225417,,
606a,Tecelli,,37.7963666,32.52385,,
606d,Tecelli,,37.7962167,32.523525,,
607a,Alanköy,,37.792475,32.524775,,
607d,Alanköy,,37.7923667,32.5244333,,
608a,Çilenti,,37.790364,32.525303,,
608d,Çilenti,,37.790182,32.524981,,
609a,Medaş Alakova Tesisleri,,37.7869167,32.526475,,
609d,Medaş Alakova Tesisleri,,37.7868,32.5261417,,
60a,Trafik Parkı,,37.8709417,32.4509666,,
60d,Trafik Parkı,,37.871283,32.451982,,
610a,Uzunoba,,37.7838,32.527725,,
610d,Uzunoba,,37.783775,32.5273917,,
611a,Acar,,37.7803333,32.5288167,,
611d,Acar,,37.7809583,32.528925,,
612a,Leylek,,37.7763334,32.53095,,
612d,Leylek,,37.7755417,32.530925,,
613a,İmamı Azam Cami,,37.773823,32.53211,,
613d,İmamı Azam Cami,,37.773727,32.531868,,
614a,Urgancı,,37.7676416,32.534975,,
614d,Urgancı,,37.7667667,32.5349833,,
615a,17008. Sk,,37.747677,32.528961,,
615d,17008. Sk,,37.74781,32.52888,,
616a,Çelebi,,37.754275,32.541225,,
616d,Çelebi,,37.7541917,32.5409083,,
617a,Edebiyat Cd,,37.7500916,32.5431583,,
617d,Edebiyat Cd,,37.7500583,32.542825,,
618a,İçeri Çumra,,37.7454917,32.5453083,,
618d,İçeri Çumra,,37.7454417,32.544975,,
619a,17119. Sk,,37.7417667,32.547025,,
619d,17119. Sk,,37.74165,32.546725,,
61a,Mürsel,,37.8703333,32.447,,
61d,Mürsel,,37.870502,32.446945,,
620a,Özmen,,37.7377834,32.548875,,
620d,Özmen,,37.737675,32.548575,,
621a,17078. Sk,,37.73291,32.551192,,
621d,17078. Sk,,37.732813,32.550752,,
622a,Boruktolu Çıkışı,,37.7139757,32.560268,,
622d,Boruktolu Çıkışı,,37.714264,32.560536,,
623a,Fatih Sultan Mehmet,,37.7104083,32.5629917,,
623d,Fatih Sultan Mehmet,,37.710239,32.562819,,
624a,17030. Sk,,37.74581,32.53288,,
624d,17030. Sk,,37.74563,32.53287,,
625a,Alperen,,37.6929,32.580025,,
625d,Alperen,,37.6927334,32.5804583,,
626a,Akkay,,37.669725,32.5943584,,
626d,Akkay,,37.6694584,32.5942166,,
627a,Varan,,37.667475,32.590775,,
627d,Varan,,37.6674,32.5909334,,
628a,Selamet,,37.6649417,32.5867083,,
628d,Selamet,,37.6647583,32.5867,,
629a,Deniziçi,,37.662225,32.582225,,
629d,Deniziçi,,37.6620917,32.5823083,,
62a,Bahçıvan,,37.870425,32.443225,,
62d,Bahçıvan,,37.870511,32.443469,,
630a,Sebil,,37.6600583,32.5790833,,
630d,Sebil,,37.6600917,32.579425,,
631a,Çarıklar İlkokulu,,37.65845,32.5763167,,
631d,Çarıklar İlkokulu,,37.6582583,32.5763,,
632a,Atatürk Cd,,37.65725,32.573214,,
632d,Atatürk Cd,,37.657197,32.573291,,
633a,Battal,,37.656175,32.5700333,,
633d,Battal,,37.6561083,32.5699417,,
634a,Dudayev,,37.6557583,32.5671667,,
634d,Dudayev,,37.6556917,32.5671083,,
635a,Vatan,,37.6537917,32.5645333,,
635d,Vatan,,37.6536917,32.5642583,,
636d,Balcılar,,37.651634,32.558981,,
637a,17044. Sk,,37.740653,32.530785,,
637d,17044. Sk,,37.740864,32.530657,,
638a,Cumhuriyet İlkokulu,,37.703323,32.567369,,
638d,Cumhuriyet İlkokulu,,37.7030417,32.5672083,,
639a,Konak 1,,37.7011083,32.5708583,,
639d,Konak 1,,37.701289,32.571153,,
63a,Konevi Kültür Merkezi,,37.8706,32.4413334,,
63d,Konevi Kültür Merkezi,,37.870764,32.440609,,
640a,Şelale Cd,,37.825789,32.530324,,
640d,Şelale Cd,,37.825727,32.530234,,
641a,Katip Çelebi,,37.699435,32.576811,,
641d,Katip Çelebi,,37.6992,32.5767167,,
642a,Atatürk İlkokulu,,37.697652,32.580868,,
642d,Atatürk İlkokulu,,37.69776,32.5809,,
643a,Hürriyet,,37.69953,32.586779,,
643d,Hürriyet,,37.699431,32.586774,,
644a,Kaşınhanı Hürriyet,,37.698743,32.590609,,
644d,Kaşınhanı Hürriyet,,37.698817,32.590588,,
645a,Erbay,,37.701897,32.592519,,
645d,Erbay,,37.701899,32.592642,,
646a,Horasanlı,,37.703352,32.590609,,
646d,Horasanlı,,37.703435,32.590593,,
647a,Kızılay,,37.705218,32.587423,,
647d,Kızılay,,37.705122,32.58746,,
648a,Tunahan,,37.703055,32.584118,,
648d,Tunahan,,37.703163,32.584145,,
649a,Rabia Bilgen,,37.704672,32.581066,,
649d,Rabia Bilgen,,37.704772,32.581136,,
64a,Gelinalan,,37.869732,32.438002,,
64d,Gelinalan,,37.869932,32.438002,,
650a,Ahmet Efendi,,37.701531,32.579167,,
650d,Ahmet Efendi,,37.701525,32.579087,,
651a,Kalkınma,,37.702974,32.573879,,
651d,Kalkınma,,37.702931,32.57398,,
652a,26691. Sk,,37.719527,32.526909,,
652d,26691. Sk,,37.719552,32.526803,,
653a,Güneysu,,37.745378,32.534722,,
653d,Güneysu,,37.74524,32.534851,,
654a,17054. Sk,,37.74245,32.532301,,
654d,17054. Sk,,37.74245,32.5321,,
655a,17045. Sk,,37.738312,32.53144,,
655d,17045. Sk,,37.73839,32.53173,,
656a,Ereğli,,37.737097,32.533532,,
656d,Ereğli,,37.737505,32.533162,,
657a,17049. Sk,,37.7352667,32.5318083,,
657d,17049. Sk,,37.7353917,32.531775,,
658a,Çomaklı Cami,,37.731376,32.528774,,
658d,Çomaklı Cami,,37.731336,32.528674,,
659a,17067. Sk,,37.729658,32.529911,,
659d,17067. Sk,,37.729677,32.529809,,
65a,Günışığı,,37.852719,32.460031,,
65d,Günışığı,,37.852867,32.460185,,
660a,17075. Sk,,37.728375,32.5292417,,
660d,17075. Sk,,37.72845,32.5292167,,
661a,17076. Sk,,37.725095,32.52747,,
661d,17076. Sk,,37.725105,32.527336,,
662a,17611. Sk,,37.709873,32.53019,,
662d,17611. Sk,,37.709858,32.530083,,
663a,Boruktolu Cami,,37.7079417,32.531375,,
663d,Boruktolu Cami,,37.7080083,32.5312167,,
664a,17584. Sk,,37.707875,32.5352084,,
664d,17584. Sk,,37.7078084,32.5351833,,
665a,17580. Sk,,37.7084333,32.5416083,,
665d,17580. Sk,,37.7083833,32.5415917,,
666a,Han,,37.7089583,32.5474167,,
666d,Han,,37.7088917,32.5473167,,
667a,Bulgurlu 2,,37.7094333,32.5505083,,
667d,Bulgurlu 2,,37.7093833,32.5505333,,
668a,Yıldızhan,,37.7391167,32.549975,,
668d,Yıldızhan,,37.7391667,32.5500333,,
669a,Parmak 1,,37.7393166,32.5547833,,
669d,Parmak 1,,37.7393583,32.5548833,,
66a,Kantarcı,,37.868018,32.434141,,
66d,Kantarcı,,37.868036,32.433771,,
670a,Parmak 2,,37.7396667,32.5594333,,
670d,Parmak 2,,37.7397166,32.5595167,,
671a,17088. Sk,,37.7401833,32.5631833,,
671d,17088. Sk,,37.7401833,32.5630833,,
672a,Kara,,37.739325,32.5708583,,
672d,Kara,,37.739325,32.5709583,,
673a,17096. Sk,,37.734571,32.571925,,
673d,17096. Sk,,37.734598,32.572016,,
674a,17106. Sk,,37.7325,32.57251,,
675a,Parmak 3,,37.7411334,32.5731917,,
675d,Parmak 3,,37.7411934,32.5731917,,
676a,Ali Yaman İlkokulu,,37.7430583,32.5644083,,
676d,Ali Yaman İlkokulu,,37.743025,32.56435,,
677a,Şensoy,,37.7466667,32.5667333,,
677d,Şensoy,,37.7466917,32.56675,,
678a,Aydın,,37.747825,32.5690333,,
678d,Aydın,,37.747825,32.5688667,,
679a,Bayrak,,37.7510417,32.5645417,,
679d,Bayrak,,37.7510261,32.5644836,,
67a,Yaka Cami,,37.86468,32.430385,,
67d,Yaka Cami,,37.864705,32.430283,,
680a,Azimkar,,37.7538917,32.5605083,,
680d,Azimkar,,37.7538583,32.5604416,,
681a,Uğraş,,37.7562917,32.5570917,,
681d,Uğraş,,37.7562917,32.557025,,
682a,Ormankaya,,37.758575,32.5538916,,
682d,Ormankaya,,37.758575,32.5538,,
683a,İlgi,,37.7607833,32.5494834,,
683d,İlgi,,37.7607583,32.5494416,,
684a,Koyunlu,,37.763525,32.545625,,
684d,Koyunlu,,37.7635417,32.5454916,,
685a,Konak 4,,37.680237,32.474282,,
685d,Konak 4,,37.680308,32.474128,,
686a,Çanakpınar,,37.7652916,32.5447083,,
686d,Çanakpınar,,37.765325,32.5447583,,
687a,Çanakpınar Yolu 3,,37.7677417,32.5430083,,
687d,Çanakpınar Yolu 3,,37.7677417,32.5429083,,
688a,Çanakçınar Yolu,,37.7704416,32.5398,,
688d,Çanakçınar Yolu,,37.7703583,32.5397917,,
689a,Akpınar,,37.773075,32.5368083,,
689d,Akpınar,,37.773025,32.5367583,,
68a,Gümüşhane,,37.8626333,32.4289166,,
68d,Gümüşhane,,37.862797,32.4289,,
690a,Çanakpınar Yolu 2,,37.776025,32.533825,,
690d,Çanakpınar Yolu 2,,37.7759917,32.533775,,
691a,Karaaslan Hadimi Park,,37.80845,32.51815,,
692a,Vesselam,,37.8051666,32.5184666,,
693a,Uzunova,,37.80135,32.5193,,
693d,Uzunova,,37.8015333,32.5191334,,
695a,Başvekil,,37.796385,32.516603,,
695d,Başvekil,,37.79638,32.516549,,
696a,Andiçen,,37.79255,32.5173,,
696d,Andiçen,,37.7926584,32.51725,,
697a,Fidanlık Cd,,37.790125,32.5170917,,
697d,Fidanlık Cd,,37.79025,32.5170834,,
698a,Gürpınar,,37.787097,32.515142,,
698d,Gürpınar,,37.787087,32.515266,,
699a,Aybahçe Ahmet Haşhaş İlkokulu,,37.7841583,32.5138833,,
699d,Aybahçe Ahmet Haşhaş İlkokulu,,37.7842333,32.5138917,,
69a,Yalçıntepe,,37.860598,32.428563,,
69d,Yalçıntepe,,37.86099,32.428454,,
6a,Trafik,,37.8794,32.48765,,
6d,Trafik,,37.8783667,32.48773,,
700a,Aybahçe İlkokulu,,37.7823083,32.5127667,,
700d,Aybahçe İlkokulu,,37.782375,32.5127916,,
701a,Bindal,,37.7805983,32.509625,,
701d,Bindal,,37.780625,32.509755,,
702a,15426. Sk,,37.778225,32.5069083,,
702d,15426. Sk,,37.778325,32.506875,,
703a,15450. Sk,,37.7767416,32.5049583,,
703d,15450. Sk,,37.7768167,32.504925,,
704a,Altınbaşak,,37.7737583,32.5052417,,
704d,Altınbaşak,,37.7738083,32.5052584,,
705a,15447. Sk,,37.7739667,32.5080083,,
705d,15447. Sk,,37.773975,32.5079083,,
706a,Alsancak Cami,,37.775475,32.5099917,,
706d,Alsancak Cami,,37.7755417,32.51005,,
707a,15431. Sk,,37.7768917,32.5125333,,
707d,15431. Sk,,37.7769417,32.5125083,,
708a,Alsancak,,37.7788416,32.5159583,,
708d,Alsancak,,37.7789083,32.5159917,,
709a,İmamı Azam 2,,37.75897,32.52396,,
709d,İmamı Azam 2,,37.7589417,32.5238075,,
70a,Kasım Halife,,37.8572917,32.427925,,
70d,Kasım Halife,,37.857375,32.427863,,
710a,Akyurt,,37.783575,32.5164417,,
710d,Akyurt,,37.7836083,32.5163834,,
711a,Ayvalı Bağ,,37.785,32.51925,,
711d,Ayvalı Bağ,,37.785025,32.5191666,,
712a,Yeşil Paşa,,37.786757,32.521858,,
712d,Yeşil Paşa,,37.786779,32.521849,,
713a,Telafer Yaşar Cami,,37.772479,32.508621,,
713d,Telafer Yaşar Cami,,37.772548,32.50863,,
714a,Atılgan Cd,,37.789181,32.524836,,
714d,Atılgan Cd,,37.7892,32.524702,,
715a,Zemin,,37.792748,32.523082,,
715d,Zemin,,37.792691,32.522985,,
716a,Aybahçe Toki İlkokulu,,37.7948,32.521934,,
716d,Aybahçe Toki İlkokulu,,37.794766,32.521832,,
717a,15346. Sk,,37.76892,32.519102,,
717d,15346. Sk,,37.76902,32.519091,,
718a,15352. Sk,,37.77004,32.52283,,
718d,15352. Sk,,37.770175,32.522825,,
719a,Murat Hüdavendigar Cami,,37.7775083,32.523675,,
719d,Murat Hüdavendigar Cami,,37.7774,32.5239083,,
720a,15369. Sk,,37.77125,32.527304,,
720d,15369. Sk,,37.7714583,32.5273,,
721a,15289. Sk,,37.7794083,32.5211,,
721d,15289. Sk,,37.779525,32.52105,,
722a,Çamlıca,,37.7784917,32.5194334,,
722d,Çamlıca,,37.778575,32.519375,,
723a,15327. Sk,,37.7773417,32.5174083,,
723d,15327. Sk,,37.7773917,32.51725,,
724a,15319. Sk,,37.7758083,32.5147,,
724d,15319. Sk,,37.7759417,32.5146917,,
725a,15437. Sk,,37.7742917,32.5119083,,
725d,15437. Sk,,37.7743583,32.511925,,
726a,Bahar Gülü,,37.7728417,32.5093,,
726d,Bahar Gülü,,37.7728583,32.50925,,
727a,Telafer İlkokulu,,37.7702417,32.5104083,,
727d,Telafer İlkokulu,,37.770225,32.5103417,,
728a,Hacı Bayram Veli 1,,37.7672333,32.5121583,,
728d,Hacı Bayram Veli 1,,37.7672834,32.512075,,
729a,Hacı Bayram Veli 2,,37.7628833,32.5121833,,
729d,Hacı Bayram Veli 2,,37.7629,32.5121,,
72a,Akşam Sefası,,37.800486,32.427182,,
72d,Akşam Sefası,,37.800526,32.42708,,
730a,Hendek,,37.764344,32.520856,,
730d,Hendek,,37.7643667,32.5205917,,
731a,Abdülhamit,,37.761649,32.522422,,
731d,Abdülhamit,,37.761731,32.522116,,
732a,15612. Sk,,37.759704,32.520663,,
732d,15612. Sk,,37.7597583,32.5203334,,
733a,15595. Sk,,37.758108,32.516752,,
733d,15595. Sk,,37.7583417,32.5166833,,
734a,Bosna Hersek,,37.756508,32.512385,,
734d,Bosna Hersek,,37.7567417,32.5123667,,
735a,15642. Sk,,37.75528,32.50803,,
735d,15642. Sk,,37.7554583,32.5079333,,
736a,Alakova Bosna Hersek,,37.753933,32.503953,,
736d,Alakova Bosna Hersek,,37.754125,32.50385,,
737a,Kutsal,,37.7643417,32.5056083,,
737d,Kutsal,,37.76415,32.50575,,
738a,17433. Sk,,37.7013,32.4859334,,
738d,17433. Sk,,37.7011166,32.485925,,
739a,Kılıç,,37.6765917,32.469425,,
739d,Kılıç,,37.6763583,32.4693583,,
73a,Lalebahçe,,37.832386,32.428885,,
73d,Lalebahçe,,37.832389,32.428664,,
740a,Kayhüyük Konak 1,,37.653375,32.4543417,,
740d,Kayhüyük Konak 1,,37.6530417,32.454225,,
741a,15531. Sk,,37.7666083,32.504575,,
741d,15531. Sk,,37.766625,32.504625,,
742a,Farabi,,37.769525,32.502425,,
742d,Farabi,,37.7694916,32.5025917,,
743a,15493. Sk,,37.76765,32.514676,,
743d,15493. Sk,,37.767597,32.5147354,,
